089470,HDC현대EP,기타 화학제품 제조업
089590,제주항공,항공 여객 운송업
090080,평화산업,자동차 신품 부품 제조업
090350,노루페인트,기타 화학제품 제조업
090370,메타랩스,봉제의복 제조업
090430,아모레퍼시픽,기타 화학제품 제조업
091090,세원셀론텍,"구조용 금속제품, 탱크 및 증기발생기 제조업"
091810,티웨이항공,항공 여객 운송업
092200,디아이씨,자동차 신품 부품 제조업
092220,KEC,반도체 제조업
092230,KPX홀딩스,기초 화학물질 제조업
092440,기신정기,특수 목적용 기계 제조업
092780,동양피스톤,자동차용 엔진 및 자동차 제조업
093050,LF,봉제의복 제조업
093230,이아이디,기타 전문 도매업
093240,형지엘리트,봉제의복 제조업
093370,후성,기초 화학물질 제조업
094280,효성 ITX,기타 사업지원 서비스업
094800,맵스리얼티1,신탁업 및 집합투자업
095570,AJ네트웍스,산업용 기계 및 장비 임대업
095720,웅진씽크빅,초등 교육기관
096300,베트남개발1,신탁업 및 집합투자업
096760,JW홀딩스,기타 금융업
096770,SK이노베이션,석유 정제품 제조업
097230,한진중공업,토목 건설업
097950,CJ제일제당,기타 식품 제조업
100220,비상교육,"서적, 잡지 및 기타 인쇄물 출판업"
100250,진양홀딩스,플라스틱제품 제조업
100840,S&TC,일반 목적용 기계 제조업
101060,SBS미디어홀딩스,텔레비전 방송업
101140,인바이오젠,생활용품 도매업
101530,해태제과식품,기타 식품 제조업
102260,동성코퍼레이션,회사 본부 및 경영 컨설팅 서비스업
102280,쌍방울,봉제의복 제조업
102460,이연제약,의약품 제조업
103140,풍산,1차 비철금속 제조업
103590,일진전기,절연선 및 케이블 제조업
104700,한국철강,1차 철강 제조업
105560,KB금융,기타 금융업
105630,한세실업,봉제의복 제조업
105840,우진,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
107590,미원홀딩스,기타 금융업
108670,LG하우시스,플라스틱제품 제조업
109070,컨버즈,"골판지, 종이 상자 및 종이용기 제조업"
111110,호전실업,봉제의복 제조업
111770,영원무역,상품 종합 도매업
112610,씨에스윈드,"구조용 금속제품, 탱크 및 증기발생기 제조업"
114090,GKL,유원지 및 기타 오락관련 서비스업
115390,락앤락,플라스틱제품 제조업
117580,대성에너지,연료용 가스 제조 및 배관공급업
118000,우리들휴브레인,기계장비 및 관련 물품 도매업
119650,KC코트렐,일반 목적용 기계 제조업
120030,조선선재,기타 금속 가공제품 제조업
120110,코오롱인더,화학섬유 제조업
122900,아이마켓코리아,상품 종합 도매업
123690,한국화장품,생활용품 도매업
123700,에스제이엠,자동차 신품 부품 제조업
123890,한국자산신탁,신탁업 및 집합투자업
126560,현대퓨처넷,텔레비전 방송업
128820,대성산업,연료 소매업
128940,한미약품,의약품 제조업
129260,인터지스,도로 화물 운송업
130660,한전산업,"건축기술, 엔지니어링 및 관련 기술 서비스업"
133820,화인베스틸,1차 철강 제조업
134380,미원화학,기타 화학제품 제조업
134790,시디즈,가구 제조업
136490,선진,동물용 사료 및 조제식품 제조업
138040,메리츠금융지주,기타 금융업
138250,엔에스쇼핑,무점포 소매업
138490,코오롱플라스틱,합성고무 및 플라스틱 물질 제조업
138930,BNK금융지주,기타 금융업
139130,DGB금융지주,기타 금융업
139480,이마트,종합 소매업
140910,에이리츠,부동산 임대 및 공급업
143210,핸즈코퍼레이션,자동차 신품 부품 제조업
144620,코오롱머티리얼,화학섬유 제조업
145210,세화아이엠씨,특수 목적용 기계 제조업
145270,케이탑리츠,부동산 임대 및 공급업
145720,덴티움,의료용 기기 제조업
145990,삼양사,기타 식품 제조업
152550,한국ANKOR유전,신탁업 및 집합투자업
153360,하이골드3호,운송장비 임대업
155660,DSR,1차 비철금속 제조업
155900,바다로19호,운송장비 임대업
161000,애경유화,기초 화학물질 제조업
161390,한국타이어앤테크놀로지,고무제품 제조업
161890,한국콜마,기타 화학제품 제조업
163560,동일고무벨트,고무제품 제조업
168490,한국패러랠,신탁업 및 집합투자업
170900,동아에스티,의약품 제조업
172580,하이골드12호,운송장비 임대업
175330,JB금융지주,기타 금융업
180640,한진칼,항공 여객 운송업
181710,엔에이치엔,소프트웨어 개발 및 공급업
183190,아세아시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업"
185750,종근당,의약품 제조업
192080,더블유게임즈,소프트웨어 개발 및 공급업
192400,쿠쿠홀딩스,기타 금융업
192650,드림텍,전자부품 제조업
192820,코스맥스,기타 화학제품 제조업
194370,제이에스코퍼레이션,"가죽, 가방 및 유사제품 제조업"
195870,해성디에스,전자부품 제조업
200880,서연이화,자동차 신품 부품 제조업
204210,모두투어리츠,부동산 임대 및 공급업
204320,만도,자동차 신품 부품 제조업
207940,삼성바이오로직스,기초 의약물질 및 생물학적 제제 제조업
210540,디와이파워,특수 목적용 기계 제조업
210980,SK디앤디,부동산 임대 및 공급업
213500,한솔제지,"펄프, 종이 및 판지 제조업"
214320,이노션,광고업
214330,금호에이치티,자동차 신품 부품 제조업
214390,경보제약,기초 의약물질 및 생물학적 제제 제조업
214420,토니모리,기타 화학제품 제조업
226320,잇츠한불,기타 화학제품 제조업
227840,현대코퍼레이션홀딩스,음·식료품 및 담배 도매업
229640,LS전선아시아,기타 금융업
234080,JW생명과학,의약품 제조업
241560,두산밥캣,특수 목적용 기계 제조업
241590,화승엔터프라이즈,신발 및 신발 부분품 제조업
244920,에이플러스에셋,보험 및 연금관련 서비스업
248070,솔루엠,전자부품 제조업
248170,샘표식품,기타 식품 제조업
249420,일동제약,의약품 제조업
251270,넷마블,소프트웨어 개발 및 공급업
264900,크라운제과,기타 식품 제조업
267250,현대중공업지주,석유 정제품 제조업
267260,현대일렉트릭,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
267270,현대건설기계,일반 목적용 기계 제조업
267290,경동도시가스,연료용 가스 제조 및 배관공급업
267850,아시아나IDT,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
268280,미원에스씨,기초 화학물질 제조업
271560,오리온,기타 식품 제조업
271980,제일약품,의약품 제조업
272210,한화시스템,전자부품 제조업
272450,진에어,항공 여객 운송업
272550,삼양패키징,플라스틱제품 제조업
280360,롯데제과,기타 식품 제조업
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
282330,BGF리테일,종합 소매업
282690,동아타이어,고무제품 제조업
284740,쿠쿠홈시스,개인 및 가정용품 임대업
285130,SK케미칼,합성고무 및 플라스틱 물질 제조업
286940,롯데정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
293480,하나제약,의약품 제조업
293940,신한알파리츠,부동산 임대 및 공급업
294870,HDC현대산업개발,건물 건설업
298000,효성화학,기초 화학물질 제조업
298020,효성티앤씨,화학섬유 제조업
298040,효성중공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
298050,효성첨단소재,화학섬유 제조업
298690,에어부산,항공 여객 운송업
300720,한일시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업"
306200,세아제강,1차 철강 제조업
307950,현대오토에버,소프트웨어 개발 및 공급업
308170,센트랄모텍,자동차 신품 부품 제조업
316140,우리금융지주,기타 금융업
317400,자이에스앤디,부동산 임대 및 공급업
322000,현대에너지솔루션,반도체 제조업
326030,에스케이바이오팜,자연과학 및 공학 연구개발업
330590,롯데리츠,부동산 임대 및 공급업
334890,이지스밸류플러스리츠,부동산 임대 및 공급업
336260,두산퓨얼셀,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
336370,솔루스첨단소재,전자부품 제조업
338100,NH프라임리츠,부동산 임대 및 공급업
339770,교촌에프앤비,음·식료품 및 담배 도매업
344820,케이씨씨글라스,유리 및 유리제품 제조업
348950,제이알글로벌리츠,부동산 임대 및 공급업
350520,이지스레지던스리츠,부동산 임대 및 공급업
352820,빅히트,오디오물 출판 및 원판 녹음업
353200,대덕전자,전자부품 제조업
357120,코람코에너지리츠,부동산 임대 및 공급업
357250,미래에셋맵스리츠,부동산 임대 및 공급업
363280,티와이홀딩스,기타 금융업
365550,ESR켄달스퀘어리츠,부동산 임대 및 공급업
375500,DL이앤씨,토목 건설업
900140,엘브이엠씨,자동차 판매업
950210,피비파마,자연과학 및 공학 연구개발업
